elapsed_time,Ta,MRT,RH,Velocity,Solar,Clo,Met,Qmet,Qconv,Qrad,Qsolar,Qresp,Qsweat,Qmet-Head,Qconv-Head,Qrad-Head,Qsolar-Head,Qresp-Head,Qsweat-Head,Qblood-Head,Qmet-Chest,Qconv-Chest,Qrad-Chest,Qsolar-Chest,Qresp-Chest,Qsweat-Chest,Qblood-Chest,Qmet-Back,Qconv-Back,Qrad-Back,Qsolar-Back,Qresp-Back,Qsweat-Back,Qblood-Back,Qmet-Pelvis,Qconv-Pelvis,Qrad-Pelvis,Qsolar-Pelvis,Qresp-Pelvis,Qsweat-Pelvis,Qblood-Pelvis,Qmet-Left Upper Arm,Qconv-Left Upper Arm,Qrad-Left Upper Arm,Qsolar-Left Upper Arm,Qresp-Left Upper Arm,Qsweat-Left Upper Arm,Qblood-Left Upper Arm,Qmet-Right Upper Arm,Qconv-Right Upper Arm,Qrad-Right Upper Arm,Qsolar-Right Upper Arm,Qresp-Right Upper Arm,Qsweat-Right Upper Arm,Qblood-Right Upper Arm,Qmet-Left Lower Arm,Qconv-Left Lower Arm,Qrad-Left Lower Arm,Qsolar-Left Lower Arm,Qresp-Left Lower Arm,Qsweat-Left Lower Arm,Qblood-Left Lower Arm,Qmet-Right Lower Arm,Qconv-Right Lower Arm,Qrad-Right Lower Arm,Qsolar-Right Lower Arm,Qresp-Right Lower Arm,Qsweat-Right Lower Arm,Qblood-Right Lower Arm,Qmet-Left Hand,Qconv-Left Hand,Qrad-Left Hand,Qsolar-Left Hand,Qresp-Left Hand,Qsweat-Left Hand,Qblood-Left Hand,Qmet-Right Hand,Qconv-Right Hand,Qrad-Right Hand,Qsolar-Right Hand,Qresp-Right Hand,Qsweat-Right Hand,Qblood-Right Hand,Qmet-Left Thigh,Qconv-Left Thigh,Qrad-Left Thigh,Qsolar-Left Thigh,Qresp-Left Thigh,Qsweat-Left Thigh,Qblood-Left Thigh,Qmet-Right Thigh,Qconv-Right Thigh,Qrad-Right Thigh,Qsolar-Right Thigh,Qresp-Right Thigh,Qsweat-Right Thigh,Qblood-Right Thigh,Qmet-Left Lower Leg,Qconv-Left Lower Leg,Qrad-Left Lower Leg,Qsolar-Left Lower Leg,Qresp-Left Lower Leg,Qsweat-Left Lower Leg,Qblood-Left Lower Leg,Qmet-Right Lower Leg,Qconv-Right Lower Leg,Qrad-Right Lower Leg,Qsolar-Right Lower Leg,Qresp-Right Lower Leg,Qsweat-Right Lower Leg,Qblood-Right Lower Leg,Qmet-Left Foot,Qconv-Left Foot,Qrad-Left Foot,Qsolar-Left Foot,Qresp-Left Foot,Qsweat-Left Foot,Qblood-Left Foot,Qmet-Right Foot,Qconv-Right Foot,Qrad-Right Foot,Qsolar-Right Foot,Qresp-Right Foot,Qsweat-Right Foot,Qblood-Right Foot,
1379,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,107.65413623905144,-43.8002809737974,-57.3209461901543,0.0,-9.185623278405814,-24.338418625537564,16.90449343112541,-3.5279324184674317,-4.370494975067668,0.0,-0.0,-1.9483739714711468,-8.851061747602245,15.876158442553699,-3.8357883925814926,-5.860645845287728,0.0,-4.592811639202907,-2.0919117740676834,-2.8396884676508614,13.11679402053964,-3.1570068052747846,-5.565629115314513,0.0,-4.592811639202907,-1.7008549210617119,-0.735984116945283,37.32459330978119,-3.7163624500792807,-6.08376071529502,0.0,-0.0,-1.998313260208084,-29.707848312186304,1.8630381447218887,-2.508929202319642,-3.3823736442138674,0.0,-0.0,-1.3595203518928192,4.35243366190791,1.8630381447218887,-2.508929202319642,-3.3823736442138674,0.0,-0.0,-1.3595203518928192,4.35243366190791,0.6948932644202896,-1.6668024782978723,-2.0105396074186683,0.0,-0.0,-0.9318952226558875,3.0340662975144292,0.6948932644202896,-1.6668024782978723,-2.0105396074186683,0.0,-0.0,-0.9318952226558875,3.0340662975144292,0.25422203000775967,-1.3386788833057235,-1.3635654581977694,0.0,-0.0,-0.6940007961702361,2.47348037894917,0.25422203000775967,-1.3386788833057235,-1.3635654581977694,0.0,-0.0,-0.6940007961702361,2.47348037894917,6.274320848236447,-4.546663074080159,-5.6325251624931285,0.0,-0.0,-2.5189082708548955,4.397765623829233,6.274320848236447,-4.546663074080159,-5.6325251624931285,0.0,-0.0,-2.5189082708548955,4.397765623829233,2.7077557490081863,-3.2890964490972627,-3.769022323370311,0.0,-0.0,-2.0177441923045767,4.749491515941061,2.7077557490081863,-3.2890964490972627,-3.769022323370311,0.0,-0.0,-2.0177441923045767,4.749491515941061,0.4218184811312029,-1.4314253665965442,-1.5621815739009437,0.0,-0.0,-0.7774135154860566,2.435970031192475,0.4218184811312029,-1.4314253665965442,-1.5621815739009437,0.0,-0.0,-0.7774135154860566,2.435970031192475,
1439,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,107.80022556892632,-43.7079622001687,-57.207137448507765,0.0,-9.18272892570426,-24.31044772830872,16.905954324424158,-3.519022562399028,-4.359457212277288,0.0,-0.0,-1.9455700570729244,-8.819042213551846,15.92290702811365,-3.82977659834615,-5.851460511452256,0.0,-4.59136446285213,-2.089903115210399,-2.8611248082866654,13.14747277981336,-3.1525553507567197,-5.557781446177454,0.0,-4.59136446285213,-1.6993757473890336,-0.7486072321488599,37.35527206905491,-3.7111731258389957,-6.075265686250881,0.0,-0.0,-1.9965556279902068,-29.77884515028694,1.8644990380206372,-2.5057235296466795,-3.378051966762395,0.0,-0.0,-1.3585437287321984,4.359079377661475,1.8644990380206372,-2.5057235296466795,-3.378051966762395,0.0,-0.0,-1.3585437287321984,4.359079377661475,0.6956237110696639,-1.6639858501478013,-2.0071421187966982,0.0,-0.0,-0.9310983216837689,3.038899905967731,0.6956237110696639,-1.6639858501478013,-2.0071421187966982,0.0,-0.0,-0.9310983216837689,3.038899905967731,0.25422203000775967,-1.330686985946948,-1.3554249882764255,0.0,-0.0,-0.6917370689261013,2.475802329553707,0.25422203000775967,-1.330686985946948,-1.3554249882764255,0.0,-0.0,-0.6917370689261013,2.475802329553707,6.288929781223932,-4.541361313599685,-5.625957202909315,0.0,-0.0,-2.517161224041897,4.4069738251891355,6.288929781223932,-4.541361313599685,-5.625957202909315,0.0,-0.0,-2.517161224041897,4.4069738251891355,2.709216642306935,-3.2835720499029564,-3.762691835891823,0.0,-0.0,-2.0160963456619325,4.759662457722259,2.709216642306935,-3.2835720499029564,-3.762691835891823,0.0,-0.0,-2.0160963456619325,4.759662457722259,0.4218184811312029,-1.4223875521698335,-1.552318183538292,0.0,-0.0,-0.7748849012771779,2.4364961184799263,0.4218184811312029,-1.4223875521698335,-1.552318183538292,0.0,-0.0,-0.7748849012771779,2.4364961184799263,
1499,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,107.9482995222755,-43.61885132907568,-57.09728322336403,0.0,-9.179852461235212,-24.28348316451249,16.907435063957653,-3.510534938561664,-4.348942521820837,0.0,-0.0,-1.942901168310049,-8.788880218878209,15.970290693185383,-3.823958646846132,-5.842571347140531,0.0,-4.589926230617606,-2.087960294752442,-2.8818907031659413,13.178568310016685,-3.148256396547203,-5.550202626684917,0.0,-4.589926230617606,-1.6979479618677842,-0.7609652779600444,37.386367599258236,-3.7061187548579957,-6.066991578429649,0.0,-0.0,-1.9948445783441828,-29.84635518677548,1.865979777554129,-2.502608332745033,-3.3738522628062513,0.0,-0.0,-1.3575950531714742,4.365514090308018,1.865979777554129,-2.502608332745033,-3.3738522628062513,0.0,-0.0,-1.3575950531714742,4.365514090308018,0.6963640808364098,-1.6612403869752816,-2.003830471183421,0.0,-0.0,-0.9303219203822579,3.043665493413167,0.6963640808364098,-1.6612403869752816,-2.003830471183421,0.0,-0.0,-0.9303219203822579,3.043665493413167,0.25422203000775967,-1.3229433277071594,-1.3475373723383972,0.0,-0.0,-0.6895476508903947,2.477939313418973,0.25422203000775967,-1.3229433277071594,-1.3475373723383972,0.0,-0.0,-0.6895476508903947,2.477939313418973,6.303737176558848,-4.536328729444267,-5.6197227059989645,0.0,-0.0,-2.5155035259061305,4.415471598239688,6.303737176558848,-4.536328729444267,-5.6197227059989645,0.0,-0.0,-2.5155035259061305,4.415471598239688,2.7106973818404265,-3.278272527120922,-3.7566190374872095,0.0,-0.0,-2.0145162741509326,4.769504597960363,2.7106973818404265,-3.278272527120922,-3.7566190374872095,0.0,-0.0,-2.0145162741509326,4.769504597960363,0.4218184811312029,-1.4135979921386805,-1.5427257248298014,0.0,-0.0,-0.7724301561178241,2.4370741840918386,0.4218184811312029,-1.4135979921386805,-1.5427257248298014,0.0,-0.0,-0.7724301561178241,2.4370741840918386,
1559,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,108.09811315745938,-43.532722091934055,-56.991104697479095,0.0,-9.176995703073718,-24.257452652744053,16.90893320030949,-3.5024416233501596,-4.338916311205702,0.0,-0.0,-1.940358220415307,-8.760463514694067,16.01823105644424,-3.818324866869588,-5.833963575847241,0.0,-4.588497851536859,-2.0860799798825465,-2.9020788646781885,13.210029173405307,-3.1441018512565444,-5.542878392162537,0.0,-4.588497851536859,-1.696568804172988,-0.7730938374641125,37.41782846264686,-3.7011920841027552,-6.0589265184683185,0.0,-0.0,-1.993177588323796,-29.910468840313843,1.8674779139059678,-2.499576870873357,-3.369765444920471,0.0,-0.0,-1.3566722405705576,4.371754663888709,1.8674779139059678,-2.499576870873357,-3.369765444920471,0.0,-0.0,-1.3566722405705576,4.371754663888709,0.6971131490123293,-1.658560914768261,-2.0005984235537015,0.0,-0.0,-0.9295645284053659,3.0483681105642173,0.6971131490123293,-1.658560914768261,-2.0005984235537015,0.0,-0.0,-0.9295645284053659,3.0483681105642173,0.25422203000775967,-1.3154373939547424,-1.3398919002808694,0.0,-0.0,-0.6874291932917675,2.4798992560114574,0.25422203000775967,-1.3154373939547424,-1.3398919002808694,0.0,-0.0,-0.6874291932917675,2.4798992560114574,6.31871854007724,-4.5315368314312465,-5.613786377378462,0.0,-0.0,-2.5139256955307197,4.423296106221137,6.31871854007724,-4.5315368314312465,-5.613786377378462,0.0,-0.0,-2.5139256955307197,4.423296106221137,2.712195518192266,-3.273173839622069,-3.750776379085283,0.0,-0.0,-2.012996727128755,4.779037564927063,2.712195518192266,-3.273173839622069,-3.750776379085283,0.0,-0.0,-2.012996727128755,4.779037564927063,0.4218184811312029,-1.405044982527826,-1.533391424678866,0.0,-0.0,-0.7700456450475431,2.4376939627266996,0.4218184811312029,-1.405044982527826,-1.533391424678866,0.0,-0.0,-0.7700456450475431,2.4376939627266996,
1619,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,108.24944017762265,-43.449376307727746,-56.88835736521753,0.0,-9.17416023172502,-24.232292823561576,16.910446470511122,-3.4947169700156695,-4.329346808568461,0.0,-0.0,-1.93793288414956,-8.73368405074103,16.066655702896472,-3.8128662775963384,-5.825623475906568,0.0,-4.58708011586251,-2.084259078188693,-2.9217723133991997,13.241807847639587,-3.1400841784624296,-5.535795456312867,0.0,-4.58708011586251,-1.6952357057020344,-0.7850229848488235,37.44960713688114,-3.696386735022841,-6.0510600645504455,0.0,-0.0,-1.9915524372492084,-29.97128143977042,1.8689911841076006,-2.496623435492529,-3.365783817227364,0.0,-0.0,-1.3557735243939424,4.377815911108993,1.8689911841076006,-2.496623435492529,-3.365783817227364,0.0,-0.0,-1.3557735243939424,4.377815911108993,0.6978697841131455,-1.6559430642973587,-1.9974407056317656,0.0,-0.0,-0.9288248860678209,3.053011878964792,0.6978697841131455,-1.6559430642973587,-1.9974407056317656,0.0,-0.0,-0.9288248860678209,3.053011878964792,0.25422203000775967,-1.308159501608813,-1.3324787090106183,0.0,-0.0,-0.6853786146146791,2.481689953827622,0.25422203000775967,-1.308159501608813,-1.3324787090106183,0.0,-0.0,-0.6853786146146791,2.481689953827622,6.333851242093564,-4.526961047645615,-5.608117776716666,0.0,-0.0,-2.5124195598695076,4.430482180345115,6.333851242093564,-4.526961047645615,-5.608117776716666,0.0,-0.0,-2.5124195598695076,4.430482180345115,2.713708788393898,-3.26825580863106,-3.7451407375408614,0.0,-0.0,-2.011531619508949,4.788279581699824,2.713708788393898,-3.26825580863106,-3.7451407375408614,0.0,-0.0,-2.011531619508949,4.788279581699824,0.4218184811312029,-1.3967182156398599,-1.524304033812322,0.0,-0.0,-0.7677281546811392,2.438346177225427,0.4218184811312029,-1.3967182156398599,-1.524304033812322,0.0,-0.0,-0.7677281546811392,2.438346177225427,
1679,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,108.40207126372769,-43.36863922812542,-56.78882538649018,0.0,-9.171347417831303,-24.207947757770665,16.911972781372175,-3.4873373588001146,-4.320204753134886,0.0,-0.0,-1.9356175018187272,-8.70843841322556,16.11549765045008,-3.807574515344135,-5.817538268568852,0.0,-4.585673708915651,-2.0824947121180686,-2.9410452672995957,13.273860375721641,-3.13619634967654,-5.528941428298119,0.0,-4.585673708915651,-1.6939462731298647,-0.7967782109904435,37.481659664963196,-3.6916970272982326,-6.043382917876934,0.0,-0.0,-1.9899671461379387,-30.028891804422237,1.8705174949686505,-2.4937431403302015,-3.3619007923753252,0.0,-0.0,-1.3548973915701288,4.383710910371618,1.8705174949686505,-2.4937431403302015,-3.3619007923753252,0.0,-0.0,-1.3548973915701288,4.383710910371618,0.6986329395436707,-1.6533831063183884,-1.9943528191082807,0.0,-0.0,-0.9281019171611988,3.0576001796138477,0.6986329395436707,-1.6533831063183884,-1.9943528191082807,0.0,-0.0,-0.9281019171611988,3.0576001796138477,0.25422203000775967,-1.3011006551440258,-1.3252886357718916,0.0,-0.0,-0.6833930564604406,2.48331905535459,0.25422203000775967,-1.3011006551440258,-1.3252886357718916,0.0,-0.0,-0.6833930564604406,2.48331905535459,6.349114350704067,-4.522580152163526,-5.602690608783817,0.0,-0.0,-2.5109780617055706,4.437062548774952,6.349114350704067,-4.522580152163526,-5.602690608783817,0.0,-0.0,-2.5109780617055706,4.437062548774952,2.7152350992549485,-3.2635014226966805,-3.7396926191904525,0.0,-0.0,-2.010115821476852,4.797247584457857,2.7152350992549485,-3.2635014226966805,-3.7396926191904525,0.0,-0.0,-2.010115821476852,4.797247584457857,0.4218184811312029,-1.3886085118503768,-1.5154535340759314,0.0,-0.0,-0.7654748139088425,2.4390224733761974,0.4218184811312029,-1.3886085118503768,-1.5154535340759314,0.0,-0.0,-0.7654748139088425,2.4390224733761974,
1739,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,108.5558125903064,-43.29035577062952,-56.69231701630905,0.0,-9.168558446799338,-24.18436780205578,16.91351019463796,-3.4802809917697486,-4.311463141054391,0.0,-0.0,-1.9334050181670952,-8.684628099443788,16.164694874955277,-3.8024417736767346,-5.809696026492578,0.0,-4.584279223399669,-2.080784198040856,-2.9599639650676597,13.306146054303175,-3.1324318031171385,-5.522304740058501,0.0,-4.584279223399669,-1.6926982739934344,-0.8083811625186739,37.513945343544734,-3.6871178453695057,-6.03588670417324,0.0,-0.0,-1.988419931818601,-30.083401058496865,1.8720549082344378,-2.490931758637238,-3.358110672138647,0.0,-0.0,-1.354042532394572,4.38945126464445,1.8720549082344378,-2.490931758637238,-3.358110672138647,0.0,-0.0,-1.354042532394572,4.38945126464445,0.6994016461765643,-1.6508778243501052,-1.9913308841816366,0.0,-0.0,-0.9273946925376496,3.06213580053574,0.6994016461765643,-1.6508778243501052,-1.9913308841816366,0.0,-0.0,-0.9273946925376496,3.06213580053574,0.25422203000775967,-1.294252438050912,-1.3183131075889485,0.0,-0.0,-0.6814698500084514,2.484794041833303,0.25422203000775967,-1.294252438050912,-1.3183131075889485,0.0,-0.0,-0.6814698500084514,2.484794041833303,6.3644884833619395,-4.518375777508435,-5.597482119469455,0.0,-0.0,-2.5095950962884452,4.4430680380832035,6.3644884833619395,-4.518375777508435,-5.597482119469455,0.0,-0.0,-2.5095950962884452,4.4430680380832035,2.716772512520736,-3.2588962717890033,-3.73441551137615,0.0,-0.0,-2.0087449874441337,4.805957330110955,2.716772512520736,-3.2588962717890033,-3.73441551137615,0.0,-0.0,-2.0087449874441337,4.805957330110955,0.4218184811312029,-1.3807076080125031,-1.5068309075103312,0.0,-0.0,-0.7632830313446463,2.439715358534418,0.4218184811312029,-1.3807076080125031,-1.5068309075103312,0.0,-0.0,-0.7632830313446463,2.439715358534418,
1799,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,108.71048449888625,-43.2143874552058,-56.598660885725046,0.0,-9.165794340601918,-24.161508604321526,16.91505691372376,-3.4735277200243213,-4.303097011342224,0.0,-0.0,-1.9312889221207925,-8.662159660266616,16.21418988570083,-3.797460753170987,-5.802085596994235,0.0,-4.582897170300959,-2.0791250286565957,-2.9785874201037426,13.338627155104945,-3.1287844071320907,-5.515874581829021,0.0,-4.582897170300959,-1.6914896239076422,-0.8198502424070178,37.5464264443465,-3.682644536850874,-6.02856380738946,0.0,-0.0,-1.9869091719827154,-30.134911643789152,1.8736016273202365,-2.4881855966723956,-3.354408476857872,0.0,-0.0,-1.3532078015909441,4.395047313963211,1.8736016273202365,-2.4881855966723956,-3.354408476857872,0.0,-0.0,-1.3532078015909441,4.395047313963211,0.7001750057194636,-1.6484244160952972,-1.9883715206495542,0.0,-0.0,-0.9267024018964706,3.06662105266516,0.7001750057194636,-1.6484244160952972,-1.9883715206495542,0.0,-0.0,-0.9267024018964706,3.06662105266516,0.25422203000775967,-1.2876069302853668,-1.3115440571809032,0.0,-0.0,-0.6796064902565384,2.486122209695675,0.25422203000775967,-1.2876069302853668,-1.3115440571809032,0.0,-0.0,-0.6796064902565384,2.486122209695675,6.379955674219925,-4.514331999230974,-5.592472581149101,0.0,-0.0,-2.5082653723237756,4.44852775012708,6.379955674219925,-4.514331999230974,-5.592472581149101,0.0,-0.0,-2.5082653723237756,4.44852775012708,2.718319231606534,-3.254428086323105,-3.729295354206374,0.0,-0.0,-2.007415416840519,4.8144234938468236,2.718319231606534,-3.254428086323105,-3.729295354206374,0.0,-0.0,-2.007415416840519,4.8144234938468236,0.4218184811312029,-1.373007990406628,-1.4984279540412444,0.0,-0.0,-0.7611504459186418,2.4404181421922932,0.4218184811312029,-1.373007990406628,-1.4984279540412444,0.0,-0.0,-0.7611504459186418,2.4404181421922932,
1859,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,108.86592030843502,-43.14060990092544,-56.50770296014034,0.0,-9.163055977020717,-24.13933032399513,16.916611271819246,-3.4670588951140497,-4.295083261810929,0.0,-0.0,-1.9292631966996792,-8.64094473871998,16.263929344756438,-3.7926246183673658,-5.794696536273652,0.0,-4.581527988510358,-2.077514857897461,-2.9969681064402867,13.371268675110187,-3.125248427430222,-5.509640844370171,0.0,-4.581527988510358,-1.6903183751205002,-0.8312011048671137,37.579067964351744,-3.678272834736316,-6.0214072423501825,0.0,-0.0,-1.9854333783960938,-30.18352649995937,1.875155985415724,-2.4855013950238036,-3.350789812407891,0.0,-0.0,-1.3523921879416383,4.4005083108559315,1.875155985415724,-2.4855013950238036,-3.350789812407891,0.0,-0.0,-1.3523921879416383,4.4005083108559315,0.7009521847672074,-1.6460204167283419,-1.9854717553765815,0.0,-0.0,-0.9260243318298632,3.071057861222779,0.7009521847672074,-1.6460204167283419,-1.9854717553765815,0.0,-0.0,-0.9260243318298632,3.071057861222779,0.25422203000775967,-1.2811566448156675,-1.3049738583291235,0.0,-0.0,-0.677800615990597,2.487310655648902,0.25422203000775967,-1.2811566448156675,-1.3049738583291235,0.0,-0.0,-0.677800615990597,2.487310655648902,6.395499255174802,-4.510434981895418,-5.5876448541230275,0.0,-0.0,-2.5069842936529065,4.453469217119073,6.395499255174802,-4.510434981895418,-5.5876448541230275,0.0,-0.0,-2.5069842936529065,4.453469217119073,2.719873589702022,-3.2500863614523743,-3.724320110028233,0.0,-0.0,-2.0061239407432514,4.822659757335773,2.719873589702022,-3.2500863614523743,-3.724320110028233,0.0,-0.0,-2.0061239407432514,4.822659757335773,0.4218184811312029,-1.3655027627231355,-1.4902371474028513,0.0,-0.0,-0.7590748877824436,2.441124877921435,0.4218184811312029,-1.3655027627231355,-1.4902371474028513,0.0,-0.0,-0.7590748877824436,2.441124877921435,
1919,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,109.02196524561515,-43.06891077046758,-56.41930403917184,0.0,-9.160344106593971,-24.117796982345922,16.918171721191047,-3.460857239149592,-4.287400488159178,0.0,-0.0,-1.92732227527373,-8.620900028962213,16.313863724654063,-3.787926960221456,-5.787519052044163,0.0,-4.580172053296986,-2.075951487752368,-3.015152580317966,13.404038111918005,-3.1218184974954912,-5.503594066809752,0.0,-4.580172053296986,-1.689182706190716,-0.8424470674846831,37.61183740115956,-3.6739987973926467,-6.014410556521931,0.0,-0.0,-1.9839911762113895,-30.22934838690967,1.8767164347875251,-2.4828762513435843,-3.347250766033829,0.0,-0.0,-1.3515947905074868,4.405842566004594,1.8767164347875251,-2.4828762513435843,-3.347250766033829,0.0,-0.0,-1.3515947905074868,4.405842566004594,0.7017324094531079,-1.643663638904868,-1.98262894993222,0.0,-0.0,-0.925359848653392,3.0754478380837096,0.7017324094531079,-1.643663638904868,-1.98262894993222,0.0,-0.0,-0.925359848653392,3.0754478380837096,0.25422203000775967,-1.2748944782452267,-1.2985952755820438,0.0,-0.0,-0.6760499939917234,2.4883662647937372,0.25422203000775967,-1.2748944782452267,-1.2985952755820438,0.0,-0.0,-0.6760499939917234,2.4883662647937372,6.411103748892811,-4.506672677357332,-5.582984012834712,0.0,-0.0,-2.5057478585175104,4.4579185374799355,6.411103748892811,-4.506672677357332,-5.582984012834712,0.0,-0.0,-2.5057478585175104,4.4579185374799355,2.7214340390738228,-3.245862050665539,-3.719479412316007,0.0,-0.0,-2.0048678294816744,4.830678888391926,2.7214340390738228,-3.245862050665539,-3.719479412316007,0.0,-0.0,-2.0048678294816744,4.830678888391926,0.4218184811312029,-1.3581855415876494,-1.4822515211195937,0.0,-0.0,-0.7570543473070712,2.441830306744458,0.4218184811312029,-1.3581855415876494,-1.4822515211195937,0.0,-0.0,-0.7570543473070712,2.441830306744458,
1979,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,109.17847548044047,-42.999188074355246,-56.3333376914696,0.0,-9.157659367518725,-24.096875925372736,16.9197368235393,-3.454906729797705,-4.280028841501385,0.0,-0.0,-1.9254610028956638,-8.601947175774932,16.363946999798173,-3.7833617628905785,-5.780543952786376,0.0,-4.578829683759363,-2.074432856610832,-3.033182042264195,13.436905261231328,-3.1184895917095634,-5.49772538925944,0.0,-4.578829683759363,-1.6880809126213046,-0.853599457179421,37.64470455047288,-3.669818761878323,-6.007567753595096,0.0,-0.0,-1.9825812878499454,-30.272479327667345,1.8782815371357784,-2.4803075595764454,-3.3437878244230226,0.0,-0.0,-1.3508147999207867,4.411057569917843,1.8782815371357784,-2.4803075595764454,-3.3437878244230226,0.0,-0.0,-1.3508147999207867,4.411057569917843,0.7025149606272346,-1.6413521255859957,-1.9798407436863221,0.0,-0.0,-0.9247083849015899,3.079792339362769,0.7025149606272346,-1.6413521255859957,-1.9798407436863221,0.0,-0.0,-0.9247083849015899,3.079792339362769,0.25422203000775967,-1.2688136718477694,-1.2924014245659692,0.0,-0.0,-0.6743525063939695,2.489295701795289,0.25422203000775967,-1.2688136718477694,-1.2924014245659692,0.0,-0.0,-0.6743525063939695,2.489295701795289,6.426754772375345,-4.503034567573269,-5.578477027256768,0.0,-0.0,-2.5045525737747587,4.461900494840328,6.426754772375345,-4.503034567573269,-5.578477027256768,0.0,-0.0,-2.5045525737747587,4.461900494840328,2.7229991414220764,-3.2417473157195364,-3.714764279115674,0.0,-0.0,-2.003644717274376,4.838492812898886,2.7229991414220764,-3.2417473157195364,-3.714764279115674,0.0,-0.0,-2.003644717274376,4.838492812898886,0.4218184811312029,-1.351050373736518,-1.4744645781159007,0.0,-0.0,-0.7550869504320127,2.4425298022503963,0.4218184811312029,-1.351050373736518,-1.4744645781159007,0.0,-0.0,-0.7550869504320127,2.4425298022503963,
2039,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,109.33531725512901,-42.93134876535288,-56.24968854042458,0.0,-9.15500229874078,-24.076537377600385,16.921305241286188,-3.449192497466224,-4.2729499009977685,0.0,-0.0,-1.9236746018031101,-8.584012630831161,16.414136367698518,-3.7789233740304033,-5.773762602364787,0.0,-4.57750114937039,-2.072957028841726,-3.0510928448627657,13.469842033915928,-3.115257000815291,-5.492026509558261,0.0,-4.57750114937039,-1.6870113983205117,-0.8646679022280055,37.67764132315748,-3.6657293072721657,-6.000873233452317,0.0,-0.0,-1.9812025203186105,-30.313020153457234,1.8798499548826642,-2.477792961913897,-3.3403978089328517,0.0,-0.0,-1.3500514835921638,4.416160095180591,1.8798499548826642,-2.477792961913897,-3.3403978089328517,0.0,-0.0,-1.3500514835921638,4.416160095180591,0.7032991695006775,-1.6390841127068447,-1.977105008778893,0.0,-0.0,-0.9240694286388974,3.084092511465288,0.7032991695006775,-1.6390841127068447,-1.977105008778893,0.0,-0.0,-0.9240694286388974,3.084092511465288,0.25422203000775967,-1.2629077803390534,-1.2863857401762502,0.0,-0.0,-0.6727061403985936,2.490105404913437,0.25422203000775967,-1.2629077803390534,-1.2863857401762502,0.0,-0.0,-0.6727061403985936,2.490105404913437,6.442438949844203,-4.499511445338119,-5.5741124912626345,0.0,-0.0,-2.5033953818266466,4.465438662331831,6.442438949844203,-4.499511445338119,-5.5741124912626345,0.0,-0.0,-2.5033953818266466,4.465438662331831,2.724567559168962,-3.2377353223756296,-3.710166878976025,0.0,-0.0,-2.0024525407012392,4.846112679776152,2.724567559168962,-3.2377353223756296,-3.710166878976025,0.0,-0.0,-2.0024525407012392,4.846112679776152,0.4218184811312029,-1.344091670210861,-1.4668702188990677,0.0,-0.0,-0.7531709390006727,2.443219317831632,0.4218184811312029,-1.344091670210861,-1.4668702188990677,0.0,-0.0,-0.7531709390006727,2.443219317831632,
